"Date","Time","R_or_D","screen_name","text","hashtags"
"9/29/15",23:30:13,"R","SenatorKirk","Welcomed our nation's heroes from Central Illinois to the #WWIImemorial this morning as part of the Vets Honor Flight http://t.co/QPsYdzmAkp","WWIImemorial"
"9/29/15",23:00:17,"R","SenatorKirk","Shared stories with my fellow Illinois veterans today at the #HonorFlight fly in. Thank you all for your service! http://t.co/KCOOVPjifI","HonorFlight"
"9/29/15",21:55:29,"R","SenatorKirk","I met w/ vets of the Greatest Generation from @HonorPeoriaVets &amp; #LandofLincoln honor flights – the best of the best. http://t.co/GdCa82QsR7","LandofLincoln"
"9/29/15",21:30:16,"R","SenatorKirk","Congrats to Chicago's @Millennium_Park on being awarded one of the Great Places in America by @APA_Planning http://t.co/16Tl64JNmk",
"9/29/15",21:04:21,"R","SenatorKirk","Traded stories w/ other stroke survivors dealing w/ aphasia &amp; other setbacks. Always a great reminder to #NeverGiveUp http://t.co/SwzPF5j46l","NeverGiveUp"
"9/29/15",15:00:10,"R","SenatorKirk","Need help navigating federal agency red tape? My staff will be at @skokielibrary in #SkokieIL tomorrow 9/30 from 3-6pm to assist you.","SkokieIL"
"7/14/15",21:56:51,"R","SenatorKirk","I'm calling on Congress to renew the Older Americans Act, to make sure we take care of the 2 million seniors in #IL http://t.co/RL3klHk6FR","IL"
"7/14/15",21:22:18,"R","SenatorKirk","Today marks 50 years of the Older Americans Act. I cosponsored S. 192 to honor this commitment to our seniors. http://t.co/stplnr169b",
"7/14/15",19:11:49,"R","SenatorKirk","Amazing to see #PlutoFlyBy images today after learning about the #milkyway at @AdlerPlanet w #CAPTLovell last week. http://t.co/Vww90GlTI6","PlutoFlyBy milkyway CAPTLovell"
"7/14/15",17:34:02,"R","SenatorKirk","Under new agreement, more than $100 billion will be given back to #Iran to fund their path to a nuclear weapon http://t.co/dStqU4xK75","Iran"
"7/14/15",15:33:25,"R","SenatorKirk","#Iran agreement will condemn the next generation to living with an #Iranian nuclear power in the Persian Gulf http://t.co/dStqU4g9fx","Iran Iranian"
"6/15/15",17:38:11,"R","SenatorKirk","Best of luck to the @NHLBlackhawks tonight as they attempt to bring the Stanley Cup to #Chicago on home ice. #BecauseItsTheCup #OneGoal","Chicago BecauseItsTheCup OneGoal"
"6/9/15",23:00:33,"R","SenatorKirk","Met with my friends at @AJCGlobal to discuss ways to stop anti-Semitism and improve human rights &amp; dignity worldwide http://t.co/4qbxpmYCR2",
"6/9/15",22:07:57,"R","SenatorKirk","IL @CMNHospitals Champ Kyra was born with a congenital heart defect &amp; is a great reminder to #NeverGiveUp on recovery http://t.co/403Lqr2ep2","NeverGiveUp"
"6/9/15",21:09:28,"R","SenatorKirk","With nearly 1 million Polish Americans in #IL we must expand the #visawaiver program to include #Poland http://t.co/MfSMzhXCjm","IL visawaiver Poland"
"6/9/15",13:29:40,"R","SenatorKirk","Spoke with #Euro community leaders about how #visawaiver expansion could help get more visitors from #Poland to #IL http://t.co/a46Eb5Stt7","Euro visawaiver Poland IL"
"6/9/15",12:27:00,"R","SenatorKirk","Thanks #IL #healthcare advocates for honoring me w the @patientaccess Champion Award #Medicare @nourishseniors http://t.co/tVJeGADM3G","IL healthcare Medicare"
"9/21/16",21:07:55,"D","SenDonnelly","Today, Joe called on Congress to pass #NDAA &amp; do more to prevent military &amp; veteran suicide. https://t.co/uaYmXp7XLg #SuicidePreventionMonth","NDAA SuicidePreventionMonth"
"9/21/16",20:44:44,"D","SenDonnelly","WATCH: During Senate Ag hearing Joe asked @USDA Sec. Vilsack how to better address opioid abuse in rural communities https://t.co/E2UNqSLaq2",
"9/21/16",19:43:50,"D","SenDonnelly","Joe released the following statement after Senate Finance passed bipartisan #MinersProtectionAct https://t.co/BZvJiTzgD1 https://t.co/YbYVMU8V0h","MinersProtectionAct"
"9/21/16",19:00:12,"D","SenDonnelly","This morning, Joe greeted Hoosier veterans on an Honor Flight trip at the WWII Memorial. https://t.co/ziI87NYFOp",
"9/21/16",17:05:34,"D","SenDonnelly","…and we won’t stop working until you receive the care and support you so truly deserve. -Joe",
"9/21/16",17:05:23,"D","SenDonnelly","To our servicemembers and veterans struggling with mental health challenges, and their loved ones: we are here for you. - Joe",
"9/21/16",17:05:14,"D","SenDonnelly","Throughout Sept. we will recognize #SuicidePreventionMonth, but this is an issue it demands our attention every day of the year. -Joe","SuicidePreventionMonth"
"9/21/16",17:04:45,"D","SenDonnelly","We must do more to help prevent military and veteran suicides. - Joe",
"9/21/16",17:04:37,"D","SenDonnelly","There is no single solution that ends suicide. -Joe",
"9/21/16",17:04:20,"D","SenDonnelly","I urge Congress to come together on a final defense bill that can be sent to the President and signed into law. - Joe",
"9/21/16",17:04:02,"D","SenDonnelly","It expands the availability of PAs to provide mental health care evaluations and services for servicemembers and their families. -Joe",
"9/21/16",17:03:43,"D","SenDonnelly","This year, the final provision of my bipartisan #CarePackage passed the Senate as part of #NDAA - Joe","CarePackage NDAA"
"9/21/16",17:03:36,"D","SenDonnelly","…so these services reach the troops and veterans who need them most. -Joe",
"9/21/16",17:03:20,"D","SenDonnelly","We need to ensure the laws we’ve passed, including the #SextonAct &amp; #CarePackage, are implemented correctly - Joe","SextonAct CarePackage"
"9/21/16",17:02:54,"D","SenDonnelly","&amp; to deliver mental health care in a way that meets the unique needs of servicemembers and veterans… -Joe",
"9/21/16",17:02:36,"D","SenDonnelly","…which helped expand access to quality mental health care for servicemembers - Joe",
"9/21/16",17:02:32,"D","SenDonnelly","last year, we had provisions of my bipartisan Servicemember and Veterans Mental Health #CarePackage signed into law -Joe","CarePackage"
"9/21/16",17:02:13,"D","SenDonnelly","&amp; established…a requirement that every servicemember – Active, Guard &amp; Reserve – receive an annual mental health assessment. - Joe",
"9/21/16",17:01:53,"D","SenDonnelly","In 2014, my bipartisan Jacob Sexton Military Suicide Prevention Act was signed into law. -Joe",
"9/21/16",17:01:32,"D","SenDonnelly","Despite gridlock in Congress, this is an issue where we have a solid bipartisan consensus. - Joe",
"9/21/16",17:01:14,"D","SenDonnelly","These numbers illustrate the simple, terrible fact that we are losing too many of our servicemembers and veterans to suicide. -Joe",
"9/21/16",17:00:38,"D","SenDonnelly","We are painfully aware of the statistic that an estimated 20 veterans a day take their own lives. - Joe",
"9/21/16",17:00:31,"D","SenDonnelly","In 2015, 475 servicemembers took their own lives. Prior to that we lost 443 servicemembers in 2014 and 474 servicemembers in 2013. -Joe",
"9/21/16",17:00:11,"D","SenDonnelly","Last year, for the fourth straight year, more U.S. troops were lost to suicide than in combat. - Joe",
"9/21/16",17:00:04,"D","SenDonnelly","Today, I want to talk about suicide prevention as it relates to our servicemembers, our veterans, and their families. -Joe",
"9/21/16",16:56:59,"D","SenDonnelly","Joe is headed to @SenateFloor to call on Congress to pass #NDAA &amp; do more to end military &amp; veteran suicide. WATCH: https://t.co/F62JYLGefF","NDAA"
"9/21/16",15:26:35,"D","SenDonnelly","W/ the help of Joe’s staff, Muncie WWII veteran Junior Howell was awarded the Purple Heart he earned serving as a @USMC in the Pacific. https://t.co/ILYGO2d8AA",
"7/15/16",17:38:31,"D","SenDonnelly","Joe &amp; his wife Jill will participate in keel-laying for future USS Indianapolis on Monday in Wisconsin. https://t.co/kpg0iN60hG",
"7/15/16",17:18:49,"D","SenDonnelly","Joe’s staff joined @DeptVetAffairs Sec. McDonald for his visit to VA in South Bend. https://t.co/tnFt6Udmfd",
"7/15/16",15:36:59,"D","SenDonnelly",".@blue, official mascot of the @Colts, was awarded @NFL’s Mascot of the Year. https://t.co/kFnYxWzwtb #GoodNews","GoodNews"
"7/15/16",00:27:48,"D","SenDonnelly","Learned abt the terrible news out of Nice, France. My thoughts are w/ the victims &amp; their families,&amp; we stand united w/ the French ppl. -Joe",
"7/5/16",22:48:33,"D","SenDonnelly","#GoodNews: 5 Indiana colleges named as “Top Midwest Colleges of 2016” by @Forbes. https://t.co/l154kRd2Wa","GoodNews"
"7/5/16",16:15:49,"D","SenDonnelly","Joe’s staff visited the traveling, replica Vietnam Veterans Memorial Wall at @IUKokomo last week. https://t.co/RGKrQNmTk9",
"6/10/16",22:00:26,"D","SenDonnelly","Joe’s staff will host a #VeteransHistoryProject in Connersville on Wed. 6/29. More here: https://t.co/l90Av1U4we https://t.co/s5VE788irL","VeteransHistoryProject"
"6/10/16",16:28:30,"D","SenDonnelly","#GoodNews: New 90,000 square foot @TechPurdue building to be built on former GM property in Anderson: https://t.co/W1YnPV9MfP","GoodNews"
"6/10/16",15:03:06,"D","SenDonnelly","A giant Minion stands watch in Ossian in honor of late farmer, Jim Stark. #INtownoftheday https://t.co/l5buAUnKKq","INtownoftheday"
"6/10/16",01:31:26,"D","SenDonnelly","This morning Joe met students visiting D.C. from Rushville High School. https://t.co/H5wEWSx6Si",
"2/23/16",23:06:03,"D","SenDonnelly","IN’s State Health Commissioner to testify at Senate Committee on Aging hearing tmrw re: opioid abuse among seniors. https://t.co/9KDav4yB8y",
"2/23/16",18:08:45,"D","SenDonnelly","Joe met with the @AmericanLegion Department of Indiana today on how we can be #Accountable2Veterans https://t.co/XkBac8YSKO","Accountable2Veterans"
"2/23/16",18:07:58,"D","SenDonnelly","Joe met w/ Indiana’s #DAV advocates today to discuss veterans issues and #KeepThePromise. https://t.co/jyii5TR7BH","DAV KeepThePromise"
"11/30/15",21:51:17,"D","SenDonnelly","Joe on impact #CarePackage will have on mental health care for servicemembers. https://t.co/E5tr8wLRr3 https://t.co/0v4m0ksbyz","CarePackage"
"11/30/15",21:49:17,"D","SenDonnelly","ICYMI: Joe’s bipartisan #CarePackage was signed into law as part of #NDAA. https://t.co/rLoNQYhd6u","CarePackage NDAA"
"11/30/15",16:53:48,"D","SenDonnelly","(3/3) Learn more information about Joe’s #CarePackage, which was recently signed into law: https://t.co/xsF5imUkYk","CarePackage"
"11/30/15",16:52:58,"D","SenDonnelly","(2/3) Thanks @INGuardsman, @IndyLegion, @MFRIPurdue &amp; Gregg Keesling for talking about impact of #CarePackage now that it’s law. -Joe","CarePackage"
"11/30/15",16:50:27,"D","SenDonnelly","(1/3)Joe discussed impact #CarePackage will have on mental health care for servicemembers at @indwarmemorial today. https://t.co/jpxy6ppaEC","CarePackage"
"11/30/15",16:45:08,"D","SenDonnelly","Hoosier historian Tim Crumrin has a blog that highlights his research on West Terre Haute. #INtownoftheday https://t.co/5hVDvdTWle","INtownoftheday"
"11/25/15",21:52:22,"D","SenDonnelly","(3/3) This legislation will help improve treatment for #NeonatalAbstinenceSyndrome &amp; reduce the # of babies born addicted to opioids. -Joe","NeonatalAbstinenceSyndrome"
"11/25/15",21:51:49,"D","SenDonnelly","(2/3) Too many of our youngest Hoosiers are born dependent on opioids and then suffer from withdrawal.-Joe https://t.co/l2QOlfJne8",
"11/25/15",21:51:06,"D","SenDonnelly","(1/3) Joe supported legislation that was signed into law today to help the youngest victims of opioid addiction. https://t.co/pUm4DQheCr",
"11/25/15",21:10:58,"D","SenDonnelly","(4/4) Our work is far from done &amp; I will keep pushing to improve mental health care for our servicemembers, vets &amp; their loved ones. -Joe",
"11/25/15",21:10:45,"D","SenDonnelly","(3/4) We owe it to our servicemembers and their families to help them get access to the best quality mental health care. –Joe #CarePackage","CarePackage"
"11/25/15",21:10:30,"D","SenDonnelly","(2/4) Seeing the #CarePackage signed into law is an important step fwd as we fight to bring #militarysuicide numbers down to 0. -Joe","CarePackage militarysuicide"
"11/25/15",21:10:13,"D","SenDonnelly","(1/4) Provisions from Joe’s #CarePackage were signed into law by #POTUS today as part of the national defense bill. https://t.co/KNCubTq0a5","CarePackage POTUS"
"11/25/15",21:05:06,"D","SenDonnelly","Congratulations to Walton’s @LewisCassKings, who will perform in the #MacysParade tomorrow. -Joe","MacysParade"
"10/29/15",22:56:24,"D","SenDonnelly","#GoodNews:Premiums for health insurance on fed. exchange in IN to drop avg of 13% next yr, biggest decline in nation.https://t.co/VHZQsucPZi","GoodNews"
"10/29/15",01:39:44,"D","SenDonnelly","(3/3) The South Shore line is vital to Northern Indiana’s economy and a key link to Chicago and elsewhere for all our citizens. –Joe",
"10/29/15",01:39:12,"D","SenDonnelly","(2/3) This is good news for our rail operators, including the South Shore Line. -Joe",
"10/29/15",01:38:54,"D","SenDonnelly","(1/3) Joe helped Senate pass legislation to extend the deadline to implement positive train control for 3-5 years. https://t.co/gEA5hFBS5V",
"9/29/15",20:08:34,"D","SenDonnelly","Congratulations to our 10 Indiana schools recognized by @usedgov today as Natl #BlueRibbonSchools for 2015. –Joe http://t.co/U7sKGraLVb","BlueRibbonSchools"
"9/29/15",18:07:45,"D","SenDonnelly","We still have a lot of work to do to address the scourge of military suicide. –Joe #SuicidePreventionMonth http://t.co/BnDdiFfNeA","SuicidePreventionMonth"
"9/29/15",16:30:34,"D","SenDonnelly","Pine Village was home to a top-performing local professional football team in the early 1900’s. #INtownoftheday http://t.co/cxdyVXdrwh","INtownoftheday"
"7/14/15",19:23:55,"D","SenDonnelly","Darmstadt is home to the International World War Peace Tree http://t.co/AOXfgdwPNd  #INtownoftheday http://t.co/qN0amQvrOn","INtownoftheday"
"6/15/15",20:25:27,"D","SenDonnelly","Ferdinand was named after Emperor Ferdinand I of Austria &amp; the town will soon mark its 175th anniv. http://t.co/pdfHL3GwlW #Intownoftheday","Intownoftheday"
"6/15/15",19:50:08,"D","SenDonnelly","ICYMI: @WTHRcom coverage of Joe questioning panel at Senate hearing about harassing calls targeting seniors. http://t.co/LWnsVOIktH",
"6/9/15",17:54:07,"D","SenDonnelly","#GoodNews:14 yr old Hoosier Surf Sadowey of Elkhart won the @MLB Pitch, Hit &amp; Run sectional for 2nd yr in a row. http://t.co/7JNPcvH0fn","GoodNews"
"6/9/15",13:36:29,"D","SenDonnelly","Wakarusa is home to Wakarusa Dime Store &amp; its “famous jumbo jelly beans.” About 75 tons of the beans are sold a year. #INtownoftheday","INtownoftheday"
"9/21/16",20:15:50,"R","SenDanCoats","I joined with a group of senators to call for a review of rebate practices for Mylan’s EpiPen https://t.co/IT1oKQ0aM5",
"9/21/16",14:34:00,"R","SenDanCoats","Always great to talk with you @AttyAbdul https://t.co/kgZ6VFVQWD",
"9/21/16",14:25:17,"R","SenDanCoats",".@columbusin: Home to @GovPenceIN, modern architecture and one of the best climates for startup growth in the US https://t.co/ZKhoDub7IY",
"7/15/16",22:31:06,"R","SenDanCoats","Following the news in Turkey closely and thinking of our American military personnel in that country",
"7/15/16",17:18:49,"R","SenDanCoats","This morning I joined @andersoncooper on @CNN to discuss the attacks in Nice https://t.co/vdNH1xEA70",
"7/15/16",15:07:48,"R","SenDanCoats","Most importantly, Mike and Karen are people of integrity with hearts for public service. I congratulate both of them on this high honor",
"7/15/16",15:07:20,"R","SenDanCoats","Governor Pence has served in leadership in Congress and understands how the federal government operates",
"7/15/16",15:06:56,"R","SenDanCoats","As Indiana’s governor, @GovPenceIN has continued our state’s remarkable economic progress and pushed for more efficient government",
"7/15/16",15:05:57,"R","SenDanCoats",".@GovPenceIN is a proven leader with both executive and legislative experience",
"7/15/16",15:05:27,"R","SenDanCoats","Mike Pence is a great choice and will make an excellent vice president",
"7/15/16",01:02:21,"R","SenDanCoats","Hoosiers, let's #PrayForNice","PrayForNice"
"7/15/16",01:01:44,"R","SenDanCoats","If we do not take more specific action, we will continue to see more tragedies like the massacre in Nice",
"7/15/16",01:00:05,"R","SenDanCoats","The civilized world must come together to defeat the spreading cancer of indiscriminate murder through acts of terrorism",
"7/15/16",00:56:53,"R","SenDanCoats","Terrorism has hit France yet again. Our condolences go out to the French people",
